book_id,goodreads_book_id,best_book_id,work_id,books_count,authors,original_publication_year,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,title_length,authors_count,rating_deviation
1595,318431,318431,2501119,113,Nelson Mandela,1994,Long Walk to Freedom,eng,4.31,43927,47921,2585,664,1050,5745,15748,24714,20,1,81669.88861897707
1596,20707959,20707959,40030582,78,John Grisham,2014,Gray Mountain,eng,3.52,37379,59387,7029,2111,6961,19259,19923,11133,13,1,149284.4573263509
1597,122,122,649656,82,Bryce Courtenay,1989,"The Power of One (The Power of One, #1)",eng,4.34,57312,60575,4581,698,1628,6814,18645,32790,39,1,97587.04656211309
1598,29999,29999,980184,207,Dashiell Hammett,1930,The Maltese Falcon,eng,3.92,58742,67348,3576,1107,3626,15765,25802,21048,18,1,156653.4826299222
1599,8949352,8949352,13395554,45,Kristin Hannah,2011,Night Road,en-US,4.17,58028,63759,6334,679,2158,9867,24088,26967,10,1,129596.28476026913
1600,220970,220970,1383273,96,Lee Child,1999,"Tripwire  (Jack Reacher, #3)",eng,4.07,55251,67495,2692,348,1899,13129,29196,22923,28,1,159626.76812578712
1601,26329,26329,587647,146,Daniel Goleman,1995,Emotional Intelligence: Why It Can Matter More Than IQ,eng,3.98,47661,53141,1546,972,2454,11475,19883,18357,54,1,117898.70719745583
1602,6585201,6585201,6778696,20,Jim Butcher,2010,"Changes (The Dresden Files, #12)",eng,4.54,66402,72481,3289,179,541,4967,21320,45474,32,1,101091.67696003092
1603,773951,773951,484402,78,"Munro Leaf, Robert Lawson",1936,The Story of Ferdinand,eng,4.35,70961,72547,1216,925,1842,9512,18694,41574,22,2,106078.21531489931
1604,270805,270805,262531,13,Ellen Hopkins,2007,"Impulse (Impulse, #1)",en-US,4.29,59804,62005,3125,969,2252,8580,16502,33702,21,1,95290.00768405774
1605,6440,6440,1039021,880,Walter Scott,1819,Ivanhoe,eng,3.75,65828,71368,1780,1770,5665,20339,24748,18846,7,1,169574.07033964802
1606,86663,86663,3184483,43,Janet Evanovich,2004,"Ten Big Ones (Stephanie Plum, #10)",en-US,4.13,76052,80895,1809,231,1800,16072,31940,30852,34,1,179351.0369163731
1607,32506,32506,32671,115,Michael Connelly,1996,"The Poet (Jack McEvoy, #1; Harry Bosch Universe, #5)",eng,4.19,56191,60785,1912,463,1421,9481,24104,25316,52,1,127244.27242165008
1608,7719245,7719245,6949381,39,Kiersten White,2010,"Paranormalcy (Paranormalcy, #1)",eng,3.91,79959,82832,5783,2417,5678,18581,26208,29948,31,1,169519.71775545683
1609,7351574,7351574,9115558,20,Mark Cotta Vaz,2010,"Eclipse: The Complete Illustrated Movie Companion (The Twilight Saga: The Official Illustrated Movie Companion, #3)",en-US,4.44,50084,50375,122,560,1200,6140,10023,32452,115,1,60359.66104218362
1610,13127599,13127599,15184744,41,Adriana Trigiani,2012,The Shoemaker's Wife,eng,3.98,53378,62046,7329,792,2976,13162,25169,19947,20,1,145327.58743641814
1611,784911,784911,770911,47,Brandon Mull,2006,"Rise of the Evening Star (Fablehaven, #2)",eng,4.16,79266,81742,3381,2077,2777,12524,26994,37370,41,1,149031.4458506031
1612,10305231,10305231,15207309,80,"Nora Roberts, MacLeod Andrews",2011,"The Next Always (Inn BoonsBoro, #1)",eng,4.11,54777,63081,3355,962,2449,11776,21571,26323,35,2,125554.19644441274
1613,2195464,2195464,2475030,120,"Haruki Murakami, Philip Gabriel",2007,What I Talk About When I Talk About Running,eng,3.79,49344,61740,6144,820,3864,17403,25073,14580,43,2,159413.9707580175
1614,8680278,8680278,12901545,39,Jenny Han,2011,"We'll Always Have Summer (Summer, #3)",en-US,4.17,68112,71387,5139,1305,3605,11571,19752,35154,37,1,119632.63221300796
1615,6480781,6480781,6672023,60,"Andre Agassi, J.R. Moehringer",2009,Open,eng,4.18,47185,52701,4781,653,1512,7611,20869,22056,4,2,108686.27255991347
1616,136782,136782,833565,113,Anthony Horowitz,2000,"Stormbreaker (Alex Rider, #1)",eng,3.97,67602,72339,4333,1030,3881,16378,26045,25005,29,1,160051.6983208228
1617,21745,21745,497415,82,"Lee Child, Dick Hill",2002,"Without Fail (Jack Reacher, #6)",eng,4.16,53411,63467,1787,300,1283,10727,26737,24420,31,2,141401.08383443364
1618,95617,95617,883913,36,"Francine Rivers, Richard Ferrone",1993,"A Voice in the Wind (Mark of the Lion, #1)",en-US,4.6,55556,56920,2647,680,903,3382,10680,41275,42,2,54000.22570274069
1619,8726744,8726744,14194990,11,Stephenie Meyer,2005,"The Twilight Saga Complete Collection  (Twilight, #1-4 + 3.5)",eng,4.31,56827,57789,335,2262,2306,6572,10599,36050,61,1,64469.42910571216
1620,14817,14817,1527439,97,Philip K. Dick,1977,A Scanner Darkly,eng,4.04,54014,61544,2181,767,2537,12216,24238,21786,16,1,137912.8099532042
1621,6452796,6452796,6643001,63,Daniel H. Pink,2008,Drive: The Surprising Truth About What Motivates Us,eng,3.95,55889,59900,3120,1364,2883,12674,23552,19427,51,1,136637.57161936563
1622,162898,162898,2621763,798,Mark Twain,1889,A Connecticut Yankee in King Arthur's Court,eng,3.76,50112,75361,2050,1764,5414,21300,27903,18980,43,1,184581.01927203726
1623,106069,106069,680248,36,"Jeph Loeb, Tim Sale, Gregory Wright, Richard Starkings",1997,Batman: The Long Halloween,eng,4.29,54781,58640,1670,767,1573,7332,18937,30031,26,4,100129.85062414735
1624,298275,298275,1319935,187,"Jean-Paul Sartre, Lloyd Alexander, Hayden Carruth",1938,Nausea,eng,3.91,50876,60910,1959,1414,3923,13419,22059,20095,6,3,134930.55956493187
1625,1846,1846,5967,75,John Eldredge,2001,Wild at Heart: Discovering the Secret of a Man's Soul,eng,3.93,50215,52613,1581,2397,3616,9966,16037,20597,53,1,98886.8874059643
1626,5217282,5217282,3295041,12,Brandon Mull,2009,"Secrets of the Dragon Sanctuary (Fablehaven, #4)",eng,4.35,60744,62571,2700,925,1306,6784,19284,34272,48,1,99182.08864889486
1627,3507,3507,3095104,49,Janet Evanovich,2006,"Twelve Sharp (Stephanie Plum, #12)",eng,4.14,74747,79373,1971,245,1783,15590,31095,30660,34,1,174477.07138724756
1628,12287209,12287209,17263666,12,Hugh Howey,2011,"Wool (Wool, #1)",eng,4.12,59191,59744,3651,982,2571,9520,22139,24532,15,1,121282.17309319763
1629,13662,13662,1322146,118,Ursula K. Le Guin,1970,"The Tombs of Atuan (Earthsea Cycle, #2)",eng,4.07,61457,66964,1730,660,2374,13303,25693,24934,39,1,146774.93174661012
1630,3475161,3475161,3516480,28,Jim Butcher,2009,"Turn Coat (The Dresden Files, #11)",en-US,4.45,64089,70082,2144,97,364,5657,26094,37870,34,1,121985.15183499329
1631,608474,608474,21539872,846,"Arthur Conan Doyle, Peter Ackroyd, Ed Glinert",1890,The Sign of Four,eng,3.96,60469,72378,3132,446,2684,18124,29478,21646,16,3,177211.455343889
1632,967494,967494,952391,34,Jan Brett,1929,The Mitten,eng,4.23,66701,67185,968,732,2383,11271,18933,33866,10,1,113585.75035424576
1633,31338,31338,2925946,61,Anne Rice,1995,"Memnoch the Devil (The Vampire Chronicles, #5)",eng,3.73,62641,67388,1373,2335,6781,18146,19292,20834,46,1,142838.27582418232
1634,2402971,2402971,3216911,69,Michael Scott,2008,"The Magician (The Secrets of the Immortal Nicholas Flamel, #2)",eng,4.09,67539,71690,2558,891,2685,13791,26201,28122,62,1,150662.05136141722
1635,766955,766955,434352,39,"Doreen Cronin, Betsy Lewin",1999,"Click, Clack, Moo: Cows That Type",eng,4.23,67171,67998,2220,1028,2671,10968,18473,34858,33,2,111116.79316362245
1636,1412138,1412138,1178926,33,Patricia Briggs,2008,"Iron Kissed (Mercy Thompson, #3)",en-US,4.36,83051,88443,3002,318,1191,10100,31538,45296,32,1,158522.92074533878
1637,9378297,9378297,14261925,50,Kendare Blake,2011,"Anna Dressed in Blood (Anna, #1)",en-US,3.96,72732,78236,8656,2227,4806,16096,26004,29103,32,1,159694.8199493839
1638,253058,253058,1964458,55,"Terry Goodkind, Dick Hill",1997,"Temple of the Winds (Sword of Truth, #4)",eng,4.03,57476,62708,835,1127,3324,12471,21718,24068,40,2,129811.94905339032
1639,310146,310146,997358,51,Avi,1990,The True Confessions of Charlotte Doyle,eng,3.81,67608,70206,2750,2052,5333,17956,23475,21390,39,1,156387.3333740706
1640,4929705,4929705,4995331,59,Robert Goolrick,2009,A Reliable Wife,en-US,3.25,58348,68241,9542,4195,10812,24592,20908,7734,15,1,174840.81666813206
1641,248596,248596,1183550,136,Ray Bradbury,1962,"Something Wicked This Way Comes (Green Town, #2)",eng,3.95,64813,71886,4526,1121,3850,15942,27380,23593,48,1,163930.59100102942
1642,11334,11334,3215642,86,Toni Morrison,1977,Song of Solomon,eng,4.01,59756,63633,2356,1255,3248,12645,23232,23253,15,1,136109.83711800483
1643,318525,318525,5054712,65,Tom Clancy,1986,Red Storm Rising,eng,4.14,54930,58980,842,504,2047,10861,21074,24494,16,1,120475.21646659885
1644,227571,227571,3332231,30,Leif Enger,2001,Peace Like a River,en-US,3.98,59642,61617,6128,1061,3450,13018,22443,21645,18,1,134670.7364146258
1645,22285,22285,2902758,61,Chuck Palahniuk,2007,Rant,en-US,3.82,49255,52780,2720,1508,4622,12588,17321,16741,4,1,114789.405922698
1646,9534,9534,2528139,44,Orson Scott Card,2000,"Shadow of the Hegemon (Ender's Shadow, #2)",en-US,3.93,58991,62261,1402,521,2740,15150,26062,17788,42,1,154662.3585025939
1647,7704143,7704143,10406860,13,أحمد مراد,2010,تراب الماس,ara,4.09,43016,45608,4027,995,2050,7402,16743,18418,10,1,92289.10916330467
1648,505304,505304,493345,39,"Janette Sebring Lowrey, Gustaf Tenggren",1942,The Poky Little Puppy (A Little Golden Book),eng,4.08,62571,63754,707,1261,3654,13263,15823,29753,44,2,109134.41342221665
1649,5196,5196,2485770,73,Maeve Binchy,1998,Tara Road,eng,3.88,60154,63312,1755,775,3273,16628,24613,18023,9,1,154112.30334786454
1650,37677,37677,6180419,148,Jack London,1906,The Call of the Wild/White Fang,eng,4.08,61126,63385,483,1001,2750,12179,21498,25957,31,1,127034.12756645895
1651,13188676,13188676,40181098,41,Tahereh Mafi,2014,"Ignite Me (Shatter Me, #3)",eng,4.44,83767,90571,11887,1250,2349,8392,21686,56894,26,1,115375.58085082422
1652,568645,568645,2796618,55,Ally Carter,2007,"Cross My Heart and Hope to Spy (Gallagher Girls, #2)",en-US,4.13,69733,73404,3079,1351,2980,13191,23328,32554,52,1,137500.3474540897
1653,285205,285205,2577848,40,Patricia Briggs,2007,"Blood Bound (Mercy Thompson, #2)",eng,4.31,84677,90510,3154,278,1259,11617,34357,42999,32,1,174525.68537288698
1654,12216302,12216302,17189468,19,Jim Butcher,2012,"Cold Days (The Dresden Files, #14)",en-US,4.51,57779,66009,4146,118,504,4698,21232,39457,34,1,99919.4987591086
1655,17204,17204,2209036,58,Kate Jacobs,2006,"The Friday Night Knitting Club (Friday Night Knitting Club, #1)",eng,3.41,60812,65065,8046,2739,8547,23141,20621,10017,63,1,166266.17976869285
1656,38743,38743,2752234,53,James Herriot,1973,All Things Bright and Beautiful (All Creatures Great and Small),en-US,4.3,57626,59698,742,1075,1295,7347,19029,30952,63,1,99678.89238165432
1657,6759,6759,3271542,56,David Foster Wallace,1996,Infinite Jest,en-US,4.31,46742,56737,7051,2185,2534,5156,12252,34610,13,1,67366.36003789413
1658,18297707,18297707,21868234,53,Emma Chase,2013,"Tangled (Tangled, #1)",eng,4.12,59705,90224,8633,2243,4107,14308,29042,40524,21,1,165069.36574392623
1659,530965,530965,188517,162,John Wyndham,1951,The Day of the Triffids,eng,4.0,58945,65796,2372,643,2695,14438,26577,21443,23,1,154374.62950635297
1660,9850443,9850443,14741473,66,"Patrick deWitt, Marcelo Barbão",2011,The Sisters Brothers,eng,3.83,51694,59547,7002,1001,3418,14340,26611,14177,20,2,155304.02040421852
1661,6905012,6905012,7129188,40,Shilpi Somaya Gowda,2010,Secret Daughter,en-US,3.97,52734,58998,4904,502,2337,12696,26379,17084,15,1,147781.4178456897
1662,6693,6693,44775,183,"Roald Dahl, Quentin Blake",1970,Fantastic Mr. Fox,eng,4.03,66015,75149,2813,740,3331,16818,26508,27752,17,2,162413.87646502283
1663,68591,68591,3252430,139,"Paulo Coelho, Montserrat Mira",1990,Brida,por,3.46,45905,54117,2675,2936,7653,16869,14785,11874,5,2,122121.55706746494
1664,18521,18521,1315615,340,Virginia Woolf,1929,A Room of One's Own,eng,4.1,59868,71968,3573,1097,3031,12558,26448,28834,19,1,148437.10325144508
1665,1268479,1268479,1257385,41,Brandon Sanderson,2009,"Warbreaker (Warbreaker, #1)",eng,4.22,55948,65488,4548,322,1337,9533,26899,27397,27,1,138553.3117572685
1666,42038,42038,1118349,656,"William Shakespeare, Katherine Duncan-Jones",1592,Shakespeare's Sonnets,en-US,4.24,58291,63657,755,902,1890,9671,19809,31385,21,2,111133.70516486795
1667,8492856,8492856,13014066,31,Sarah Dessen,2011,What Happened to Goodbye,eng,3.97,69636,72976,4082,1000,3765,16998,25820,25393,24,1,160809.7098185705
1668,23437156,23437156,42077459,48,Leigh Bardugo,2015,"Six of Crows (Six of Crows, #1)",eng,4.46,90202,101264,17068,1100,1725,7886,29552,61001,31,1,144223.47197859062
1669,17020,17020,1008846,35,Maureen Johnson,2005,"13 Little Blue Envelopes (Little Blue Envelope, #1)",eng,3.65,66950,70828,4329,2447,7061,20927,23036,17357,51,1,166604.8752922573
1670,104189,104189,421493,35,"Ron Hall, Denver Moore, Lynn Vincent",2005,Same Kind of Different as Me,en-US,4.21,52964,58121,6412,712,2248,8544,18957,27660,28,3,105250.58951859052
1671,23734628,32768522,43346673,51,Rainbow Rowell,2015,Carry On,eng,4.19,46197,87797,14621,2051,3611,12362,27273,42500,8,1,151355.61035604862
1672,10235,10235,1639628,42,Tracy Kidder,2003,"Mountains Beyond Mountains: The Quest of Dr. Paul Farmer, A Man Who Would Cure the World",eng,4.21,53019,55178,4220,674,1808,8174,19341,25181,88,1,104834.49179709304
1673,18149927,18149927,21996351,38,Jodi Ellen Malpas,2013,"Beneath This Man (This Man, #2)",eng,4.3,44170,74457,3703,1532,2681,8933,19848,41463,31,1,110028.0843587574
1674,9579634,9579634,14466531,1,Mark  Lawrence,2011,"Prince of Thorns (The Broken Empire, #1)",eng,3.87,54173,63562,4673,2166,4189,13524,23391,20292,40,1,140353.4662367452
1675,5187,5187,3234420,18,Jane Hamilton,1988,The Book of Ruth,en-US,3.82,56842,57244,1139,1246,3447,15031,22252,15268,16,1,139754.1535895465
1676,9593,9593,517654,92,Kurt Vonnegut Jr.,1985,Galápagos,eng,3.87,48330,54131,2134,543,3003,14082,21793,14710,9,1,134886.22874083242
1677,7661,7661,2821071,92,Michael Crichton,2006,Next,en-US,3.48,53487,56632,2686,2163,6912,19185,18044,10328,4,1,141396.39185195646
1678,13376,13376,868252,53,Nancy Farmer,2002,"The House of the Scorpion (Matteo Alacran, #1)",eng,4.1,61613,65219,5419,1351,2784,10749,23275,27060,46,1,129570.1745488278
1679,27494,27494,28117,624,Walt Whitman,1855,Leaves of Grass,eng,4.12,57763,65305,1671,1332,3015,11052,20850,29056,15,1,121260.34463823597
1680,114159,114159,1615607,76,Nora Roberts,2004,"Blue Dahlia (In the Garden, #1)",eng,4.11,57413,60144,1185,589,2089,12105,20662,24699,31,1,122558.16332202713
1681,32067,32049,3249302,672,"D.H. Lawrence, Doris Lessing, Chester Brown",1928,Lady Chatterley's Lover,eng,3.49,46541,75707,3780,2821,9235,25753,24177,13721,23,3,189620.3961909731
1682,10079321,10079321,13362064,44,Lev Grossman,2011,"The Magician King (The Magicians, #2)",en-US,3.9,52061,63664,5446,820,3058,14646,28052,17088,37,1,161447.24204574013
1683,1171,7865083,855103,44,Michael   Lewis,1989,Liar's Poker,en-US,4.16,22315,53700,1678,458,1513,8684,21374,21671,12,1,114122.17778398511
1684,1052,1052,5265,187,George S. Clason,1926,The Richest Man in Babylon,eng,4.23,50206,55675,2524,734,2052,8411,17013,27465,26,1,96661.69654692411
1685,10915,10915,3349637,55,Jodi Picoult,2001,Salem Falls,en-US,3.8,59930,62434,2992,816,3815,17863,24523,15417,11,1,158500.03466380495
1686,189802,189802,938087,25,"David Eddings, Leigh Eddings",1995,Belgarath the Sorcerer,en-US,4.07,59737,61087,354,951,3019,12160,19618,25339,22,2,120045.1440092
1687,53764,53764,551,18,Frank Herbert,1977,The Great Dune Trilogy  ,en-GB,4.35,51454,52082,165,623,1404,5995,14927,29133,24,1,79885.1468395991
1688,25893709,25893709,45584499,49,"Elizabeth Strout, Goran Skrobonja",2016,My Name Is Lucy Barton,eng,3.51,49578,65707,8732,2390,7926,21069,22643,11679,22,2,167245.398718097
1689,1158967,1158967,2689445,74,Sarah Addison Allen,2007,"Garden Spells (Waverley Family, #1)",eng,4.06,65409,71577,8745,815,2757,13797,27819,26389,35,1,157371.903399416
1690,8058301,8058301,12731936,25,Jim Butcher,2011,"Ghost Story (The Dresden Files,  #13)",eng,4.25,59657,66787,3654,282,1851,9767,23863,31024,37,1,128179.57260769312
1691,36529,36529,1990110,660,Frederick Douglass,1845,Narrative of the Life of Frederick Douglass,eng,3.97,55576,65135,2762,1758,3733,13634,21887,24123,43,1,134163.821769402
1692,10412,10412,822184,62,"Greg Behrendt, Liz Tuccillo",2004,He's Just Not That Into You: The No-Excuses Truth to Understanding Guys,eng,3.65,49015,55865,3216,2597,6009,15398,16040,15821,71,2,119780.06600286404
1693,44659,44659,2558293,67,David Eddings,1982,"Pawn of Prophecy (The Belgariad, #1)",eng,4.16,67451,74133,2210,762,2725,12867,25674,32105,36,1,145991.32536495218
1694,40317,40317,1943980,43,Janet Evanovich,2007,"Lean Mean Thirteen (Stephanie Plum, #13)",en-US,4.08,73839,77820,2214,309,2120,16987,30069,28335,40,1,175173.90054741714
1695,41684,41684,3183592,227,"Rudyard Kipling, Alev Lytle Croutier",1895,The Jungle Books,eng,4.0,68750,70981,854,686,3123,16621,25323,25228,16,2,156720.77709527902
1696,27266,27266,27912,55,Rachel Caine,2006,"Glass Houses (The Morganville Vampires, #1)",en-US,3.92,77454,82220,4316,2743,5916,17829,24463,31269,43,1,160433.82154463633
1697,11413,11413,272149,54,"John Eldredge, Stasi Eldredge",2004,Captivating: Unveiling the Mystery of a Woman's Soul,en-US,3.93,30395,52397,1777,2349,3982,10054,14859,21153,52,2,95218.9485315953
1698,342445,342445,2402933,20,"Peter David, Robin Furth, Jae Lee, Richard Isanove, Stephen King",2007,The Dark Tower: The Gunslinger Born,eng,4.18,60746,61405,832,1318,2554,9780,18142,29611,35,5,105704.59112287272
1699,21104828,21104828,40462273,60,Kate Morton,2015,The Lake House,eng,4.04,46348,62987,7964,926,2137,11552,27411,20961,14,1,147653.70391477607
1700,15811545,15811545,21536809,58,Ruth Ozeki,2013,A Tale for the Time Being,eng,3.98,51580,59311,8242,1325,3127,11371,23289,20199,25,1,132203.68280386436
1701,9010,9010,2970640,30,Tucker Max,2006,"I Hope They Serve Beer in Hell (Tucker Max, #1)",eng,3.51,46092,49692,4292,4392,5839,12426,13919,13116,47,1,100244.82972953394
1702,17200687,17200687,23675925,29,"Jay Crownover, Charlotte Connan de vries",2012,"Rule (Marked Men, #1)",eng,4.16,79077,83965,5399,1414,3008,12953,30227,36363,21,2,164375.32536652178
1703,17799,17799,1739145,129,"Haruki Murakami, Philip Gabriel",1992,"South of the Border, West of the Sun",eng,3.87,47812,60117,3401,683,3284,15329,24938,15883,36,2,151629.19100736897
1704,9592,9592,1222244,103,Kurt Vonnegut Jr.,1961,Mother Night,en-US,4.21,52249,57090,2195,199,1118,9073,23064,23636,12,1,121518.28006480994
1705,28815,28815,29303,114,Robert B. Cialdini,1984,Influence: The Psychology of Persuasion,eng,4.18,45874,52797,1980,876,2004,8199,17516,24202,39,1,97799.4719862871
1706,32559,32559,4035401,75,"Edgar Allan Poe, Stephen Marlowe",1960,The Fall of the House of Usher and Other Tales ,eng,4.14,57265,58151,304,360,1775,10729,21651,23636,47,2,121987.17229523139
1707,232576,232576,1429939,61,Louise Fitzhugh,1964,Harriet the Spy (Harriet the Spy #1),eng,3.96,77575,79970,1980,2267,4538,17737,25117,30311,36,1,160493.85514818056
1708,20821087,20821087,26164907,54,Sarah Waters,2014,The Paying Guests,en-US,3.39,44839,55079,7091,2986,7472,17854,18501,8266,17,1,139528.1403767316
1709,16433,16433,2789370,67,Dean Koontz,2005,"Forever Odd (Odd Thomas, #2)",en-US,3.96,54958,59864,2419,490,2935,14032,23136,19271,28,1,140025.569565014
1710,7507825,7507825,7800569,80,Bill Bryson,2010,At Home: A Short History of Private Life,eng,3.96,55296,61053,5259,995,2954,13153,24324,19627,40,1,141673.56737392102
1711,82748,82748,23739,76,Marian Keyes,2000,Sushi for Beginners,eng,3.69,55373,57897,1237,1516,4753,17695,20269,13664,19,1,142155.87002659898
1712,338691,338691,898083,73,Louise Penny,2005,"Still Life (Chief Inspector Armand Gamache, #1)",eng,3.91,59317,70558,7161,1717,3419,15647,28773,21002,47,1,167159.39827914623
1713,9300,9300,912230,65,Marian Keyes,1995,"Watermelon (Walsh Family, #1)",eng,3.79,55841,59134,1427,1605,4037,16205,20862,16425,29,1,138537.17879494032
